CustomerID,Industry,CompanySize,Region,SubscriptionPlan,SalesDate,RenewalStatus,SalesAmount
3969,Technology,1000+,North America,Monthly,01/05/2022,Active,14464
3970,Finance,50-199,North America,Annual,12/15/2023,Active,10248
3971,Education,1-49,Africa,Annual,11/19/2022,Active,966
3972,Manufacturing,50-199,Asia,Monthly,12/14/2022,Lapsed,12824
3973,Manufacturing,500-999,Europe,Annual,11/08/2023,Active,10339
3974,Education,1000+,Europe,Monthly,01/08/2023,Active,11574
3975,Technology,1000+,Africa,Monthly,09/13/2022,Lapsed,2456
3976,Manufacturing,1-49,South America,Annual,10/20/2023,Lapsed,17290
3977,Healthcare,50-199,Asia,Monthly,01/08/2023,Lapsed,6558
3978,Manufacturing,1000+,South America,Monthly,10/26/2022,Lapsed,12956
3979,Finance,500-999,South America,Monthly,09/06/2023,Lapsed,11251
3980,Healthcare,200-499,Europe,Annual,01/10/2022,Lapsed,16954
3981,Technology,1-49,North America,Monthly,12/16/2023,Active,13473
3982,Technology,200-499,South America,Monthly,08/28/2022,Active,18143
3983,Finance,50-199,North America,Monthly,01/13/2023,Lapsed,4761
3984,Technology,50-199,South America,Annual,05/24/2023,Lapsed,12447
3985,Technology,1000+,South America,Annual,06/30/2023,Active,9538
3986,Manufacturing,500-999,North America,Annual,05/09/2023,Active,13990
3987,Education,200-499,Africa,Annual,03/26/2023,Lapsed,7121
3988,Manufacturing,1000+,North America,Annual,10/26/2022,Active,19991
3989,Healthcare,50-199,South America,Annual,08/23/2023,Lapsed,1538
3990,Education,500-999,Africa,Annual,06/24/2023,Active,2899
3991,Technology,200-499,South America,Monthly,01/30/2023,Active,938
3992,Healthcare,500-999,South America,Annual,01/16/2022,Active,8478
3993,Manufacturing,50-199,Africa,Monthly,01/14/2022,Lapsed,11506
3994,Education,200-499,South America,Annual,08/27/2022,Lapsed,13917
3995,Technology,1000+,South America,Monthly,06/25/2022,Active,8909
3996,Manufacturing,200-499,North America,Monthly,10/16/2022,Active,13070
3997,Technology,500-999,Europe,Annual,05/28/2022,Active,3379
3998,Finance,200-499,Africa,Monthly,11/04/2023,Lapsed,17656
3999,Finance,500-999,Asia,Monthly,04/17/2023,Lapsed,670
4000,Technology,200-499,North America,Monthly,08/01/2022,Lapsed,16973
4001,Education,1000+,Africa,Monthly,11/30/2023,Lapsed,10952
4002,Manufacturing,500-999,North America,Monthly,12/18/2023,Lapsed,13379
4003,Technology,500-999,Africa,Monthly,12/05/2023,Lapsed,1074
4004,Technology,1-49,North America,Monthly,09/03/2022,Lapsed,5262
4005,Technology,1-49,Africa,Annual,02/11/2023,Active,2817
4006,Education,200-499,Europe,Annual,04/12/2022,Active,18889
4007,Finance,1000+,Europe,Annual,04/12/2023,Lapsed,15788
4008,Education,1000+,North America,Annual,05/24/2022,Lapsed,8927
4009,Manufacturing,200-499,North America,Annual,07/18/2023,Active,13541
4010,Technology,1000+,Asia,Annual,09/19/2023,Active,9807
4011,Education,200-499,Europe,Annual,11/21/2023,Active,4557
4012,Healthcare,200-499,North America,Annual,05/12/2023,Lapsed,12940
4013,Healthcare,1000+,Europe,Monthly,08/13/2023,Lapsed,9807
4014,Education,500-999,North America,Annual,11/08/2022,Lapsed,8218
4015,Manufacturing,50-199,Asia,Monthly,05/30/2022,Active,12690
4016,Education,200-499,Asia,Annual,12/18/2022,Active,10339
4017,Education,200-499,Europe,Annual,09/05/2023,Lapsed,16043
4018,Healthcare,200-499,Europe,Monthly,12/19/2022,Lapsed,1032
4019,Healthcare,200-499,Europe,Annual,07/10/2022,Active,5906
4020,Finance,1000+,Asia,Annual,10/24/2023,Lapsed,14227
4021,Education,50-199,South America,Annual,04/30/2023,Lapsed,14640
4022,Manufacturing,500-999,North America,Monthly,04/27/2022,Active,786
4023,Finance,50-199,Europe,Monthly,02/15/2023,Active,9551
4024,Finance,200-499,Asia,Monthly,01/16/2022,Active,5380
4025,Technology,1-49,Asia,Monthly,09/19/2023,Active,7266
4026,Finance,1000+,Africa,Monthly,03/18/2023,Lapsed,19845
4027,Education,50-199,Africa,Annual,06/17/2022,Lapsed,16228
4028,Technology,200-499,Asia,Monthly,11/08/2022,Lapsed,13923
4029,Healthcare,50-199,South America,Annual,11/17/2023,Lapsed,9882
4030,Manufacturing,500-999,North America,Annual,05/12/2023,Active,6054
4031,Technology,1000+,Europe,Monthly,06/07/2023,Active,6164
4032,Finance,200-499,Africa,Annual,10/07/2023,Active,5626
4033,Manufacturing,50-199,Europe,Monthly,10/25/2023,Lapsed,7400
4034,Manufacturing,200-499,Africa,Annual,05/02/2023,Active,15223
4035,Education,1000+,Europe,Annual,10/12/2022,Active,11895
4036,Education,50-199,Asia,Monthly,09/29/2023,Active,5937
4037,Technology,50-199,South America,Monthly,07/31/2022,Lapsed,11431
4038,Manufacturing,1-49,North America,Monthly,06/07/2022,Lapsed,13665
4039,Healthcare,1-49,Asia,Annual,11/24/2023,Lapsed,15306
4040,Finance,200-499,South America,Annual,03/27/2022,Lapsed,3032
4041,Manufacturing,200-499,Europe,Annual,02/10/2022,Active,10782
4042,Finance,1000+,North America,Annual,07/02/2022,Active,18986
4043,Education,50-199,Europe,Annual,05/04/2022,Lapsed,16294
4044,Healthcare,1-49,Europe,Monthly,09/26/2022,Active,13347
4045,Manufacturing,1-49,Africa,Monthly,09/29/2023,Lapsed,7997
4046,Education,50-199,Africa,Annual,01/22/2022,Lapsed,13051
4047,Healthcare,1000+,Europe,Annual,12/29/2022,Active,10948
4048,Education,500-999,North America,Monthly,01/26/2023,Active,9231
4049,Education,200-499,North America,Monthly,01/27/2022,Lapsed,15013
4050,Finance,1000+,Asia,Monthly,04/23/2023,Lapsed,9932
4051,Healthcare,50-199,North America,Annual,04/07/2022,Active,16454
4052,Finance,1-49,Europe,Monthly,04/06/2023,Active,13068
4053,Education,50-199,Africa,Monthly,01/23/2023,Active,14189
4054,Technology,500-999,Europe,Annual,08/10/2022,Lapsed,4416
4055,Finance,50-199,North America,Monthly,01/15/2023,Active,19111
4056,Education,1000+,Asia,Monthly,11/25/2022,Active,2909
4057,Technology,1000+,South America,Monthly,11/16/2022,Active,1263
4058,Finance,1-49,North America,Annual,07/10/2023,Lapsed,7554
4059,Healthcare,1000+,North America,Annual,02/03/2023,Lapsed,1318
4060,Healthcare,1-49,Africa,Annual,12/06/2022,Active,15011
4061,Finance,500-999,Africa,Annual,12/01/2022,Active,2154
4062,Technology,1-49,South America,Monthly,12/09/2023,Active,8083
4063,Finance,500-999,Europe,Annual,07/21/2022,Active,2516
4064,Technology,500-999,Africa,Annual,09/14/2022,Active,1456
4065,Finance,200-499,Africa,Annual,08/26/2022,Active,13520
4066,Finance,1-49,Africa,Annual,05/01/2022,Lapsed,3987
4067,Healthcare,1000+,South America,Monthly,04/16/2022,Active,16649
4068,Manufacturing,50-199,Europe,Annual,07/28/2022,Active,12053
4069,Healthcare,50-199,Asia,Annual,02/21/2022,Active,10012
4070,Manufacturing,500-999,South America,Annual,08/19/2022,Active,8800
4071,Healthcare,1-49,Africa,Monthly,07/22/2023,Lapsed,13588
4072,Finance,200-499,North America,Annual,07/04/2022,Lapsed,2594
4073,Technology,1000+,North America,Monthly,05/23/2023,Lapsed,14226
4074,Technology,50-199,Asia,Annual,05/29/2023,Active,686
4075,Healthcare,500-999,North America,Monthly,02/25/2022,Active,8524
4076,Technology,1-49,Africa,Annual,02/04/2023,Lapsed,15073
4077,Education,1000+,Europe,Monthly,08/13/2023,Lapsed,5155
4078,Manufacturing,500-999,North America,Monthly,02/28/2022,Lapsed,5241
4079,Technology,1000+,Europe,Monthly,06/15/2022,Lapsed,4987
4080,Healthcare,1-49,South America,Annual,06/03/2023,Active,12310
4081,Education,200-499,Europe,Annual,06/12/2023,Lapsed,4326
4082,Healthcare,1000+,Europe,Monthly,02/14/2023,Active,10917
4083,Technology,1-49,Europe,Annual,09/20/2023,Lapsed,6920
4084,Education,200-499,Africa,Annual,05/03/2022,Active,6143
4085,Healthcare,1-49,North America,Annual,12/07/2022,Active,16584
4086,Finance,1000+,South America,Annual,12/19/2022,Lapsed,17067
4087,Technology,1000+,South America,Annual,12/08/2023,Lapsed,16166
4088,Finance,1-49,Asia,Monthly,04/21/2023,Active,11557
4089,Manufacturing,500-999,Asia,Monthly,06/24/2022,Active,17278
4090,Manufacturing,1-49,North America,Monthly,11/13/2023,Active,5412
4091,Education,1-49,Africa,Monthly,07/12/2023,Active,19313
4092,Finance,1000+,Africa,Annual,05/18/2022,Lapsed,3534
4093,Education,200-499,Europe,Monthly,11/13/2022,Lapsed,916
4094,Manufacturing,200-499,Asia,Monthly,10/30/2022,Lapsed,13070
4095,Finance,1000+,Asia,Annual,01/30/2023,Lapsed,4470
4096,Technology,1000+,North America,Monthly,07/02/2022,Active,12664
4097,Healthcare,200-499,North America,Monthly,01/22/2023,Active,17633
4098,Education,50-199,North America,Annual,03/02/2023,Active,11295
4099,Healthcare,1000+,Asia,Monthly,03/14/2023,Active,8201
4100,Healthcare,200-499,South America,Monthly,07/30/2022,Lapsed,2983
4101,Healthcare,200-499,Africa,Monthly,05/22/2022,Active,17213
4102,Finance,1-49,South America,Annual,08/05/2023,Lapsed,14260
4103,Technology,1000+,Africa,Monthly,03/31/2023,Active,14374
4104,Finance,1000+,Europe,Annual,01/27/2023,Active,18111
4105,Healthcare,1-49,South America,Annual,08/29/2023,Lapsed,12877
4106,Technology,1000+,North America,Monthly,10/17/2023,Active,12282
4107,Manufacturing,1000+,Asia,Monthly,09/11/2022,Lapsed,7718
4108,Healthcare,500-999,South America,Annual,12/21/2022,Active,9280
4109,Education,1-49,Europe,Annual,06/01/2022,Lapsed,18003
4110,Healthcare,500-999,Europe,Annual,08/25/2022,Lapsed,13889
4111,Finance,200-499,Europe,Monthly,06/26/2022,Active,6888
4112,Finance,200-499,Africa,Annual,03/07/2023,Active,19331
4113,Technology,50-199,South America,Monthly,11/25/2023,Lapsed,5253
4114,Technology,1-49,South America,Monthly,09/21/2023,Active,17238
4115,Finance,1-49,Asia,Annual,07/13/2022,Active,2420
4116,Finance,200-499,Europe,Monthly,10/24/2022,Active,11167
4117,Technology,500-999,Africa,Annual,05/07/2022,Active,15719
4118,Manufacturing,1000+,South America,Annual,12/09/2023,Active,14663
4119,Technology,500-999,Africa,Monthly,08/19/2022,Active,3759
4120,Education,50-199,Europe,Monthly,06/19/2022,Active,19084
4121,Technology,200-499,Africa,Annual,02/02/2022,Lapsed,4292
4122,Manufacturing,200-499,Asia,Annual,02/19/2022,Active,19491
4123,Education,1000+,North America,Annual,05/31/2023,Active,2816
4124,Healthcare,1000+,South America,Monthly,05/19/2023,Active,13845
4125,Finance,1000+,Africa,Monthly,08/23/2022,Lapsed,15553
4126,Technology,200-499,North America,Annual,06/02/2022,Lapsed,17258
4127,Technology,1-49,South America,Annual,09/13/2023,Lapsed,2812
4128,Finance,200-499,Asia,Annual,05/16/2023,Lapsed,9417
4129,Manufacturing,50-199,Asia,Annual,08/15/2023,Lapsed,13149
4130,Technology,50-199,South America,Annual,01/24/2023,Active,10290
4131,Technology,500-999,Europe,Monthly,07/27/2022,Active,1782
4132,Finance,500-999,Asia,Annual,11/01/2022,Lapsed,3146
4133,Education,500-999,North America,Annual,08/17/2022,Active,2240
4134,Technology,1-49,South America,Monthly,12/25/2023,Active,12764
4135,Finance,1-49,South America,Annual,12/17/2023,Lapsed,11733
4136,Healthcare,200-499,South America,Monthly,12/13/2022,Lapsed,11287
4137,Education,500-999,North America,Monthly,04/30/2022,Lapsed,14039
4138,Manufacturing,1000+,North America,Annual,06/26/2023,Lapsed,3324
4139,Manufacturing,200-499,Europe,Monthly,06/15/2022,Active,16447
4140,Finance,1-49,South America,Annual,08/29/2023,Active,7439
4141,Finance,1-49,Europe,Annual,10/03/2022,Lapsed,12414
4142,Manufacturing,50-199,Europe,Monthly,04/09/2022,Lapsed,17054
4143,Manufacturing,1000+,Asia,Annual,04/18/2022,Active,13548
4144,Finance,1-49,Africa,Monthly,09/10/2023,Active,18457
4145,Manufacturing,50-199,Africa,Monthly,09/08/2023,Lapsed,19582
4146,Manufacturing,50-199,Asia,Monthly,11/23/2023,Lapsed,8359
4147,Manufacturing,50-199,Europe,Annual,08/24/2022,Active,6133
4148,Finance,1-49,South America,Annual,07/11/2023,Active,2159
4149,Finance,200-499,North America,Monthly,07/08/2022,Active,18306
4150,Technology,1000+,South America,Annual,08/25/2023,Lapsed,11898
4151,Manufacturing,1000+,South America,Annual,11/16/2023,Active,19754
4152,Manufacturing,200-499,North America,Monthly,03/08/2022,Lapsed,7708
4153,Healthcare,50-199,Africa,Monthly,12/28/2022,Lapsed,1835
4154,Healthcare,1000+,Africa,Monthly,06/07/2023,Active,17413
4155,Technology,50-199,Africa,Annual,02/01/2023,Active,7486
4156,Technology,200-499,South America,Annual,03/06/2022,Active,10229
4157,Healthcare,1000+,Europe,Monthly,05/10/2023,Active,8758
4158,Technology,200-499,Africa,Annual,06/30/2023,Lapsed,12391
4159,Healthcare,1000+,Africa,Annual,04/20/2022,Lapsed,12870
4160,Manufacturing,200-499,North America,Annual,07/19/2023,Lapsed,18236
4161,Healthcare,200-499,Europe,Annual,08/27/2022,Active,8403
4162,Manufacturing,1000+,North America,Monthly,12/24/2022,Lapsed,15066
4163,Manufacturing,200-499,Africa,Monthly,02/04/2022,Active,12412
4164,Healthcare,50-199,South America,Annual,08/05/2023,Active,14786
4165,Manufacturing,50-199,North America,Annual,03/22/2022,Active,16214
4166,Technology,50-199,Europe,Monthly,10/24/2022,Lapsed,13113
4167,Healthcare,1000+,Europe,Monthly,07/31/2023,Active,9071
4168,Manufacturing,200-499,North America,Annual,10/25/2022,Active,19430
4169,Technology,200-499,Asia,Monthly,08/26/2022,Active,15604
4170,Education,1-49,Asia,Annual,10/11/2023,Lapsed,14253
4171,Education,500-999,Asia,Annual,10/06/2023,Lapsed,1381
4172,Manufacturing,1-49,South America,Monthly,01/23/2022,Lapsed,8364
4173,Education,200-499,North America,Annual,03/31/2022,Lapsed,16978
4174,Education,1-49,North America,Annual,02/15/2022,Lapsed,5698
4175,Healthcare,1000+,Europe,Annual,08/06/2023,Active,16075
4176,Manufacturing,500-999,Africa,Monthly,01/09/2022,Lapsed,18125
4177,Manufacturing,1000+,North America,Annual,03/23/2023,Lapsed,8504
4178,Healthcare,200-499,North America,Monthly,03/21/2023,Active,16162
4179,Finance,50-199,Asia,Monthly,08/23/2023,Active,3979
4180,Education,1000+,North America,Monthly,03/20/2022,Active,12379
4181,Education,500-999,Africa,Monthly,10/09/2023,Lapsed,12283
4182,Manufacturing,200-499,Asia,Annual,12/06/2023,Lapsed,12910
4183,Manufacturing,1-49,Asia,Monthly,07/17/2023,Lapsed,13687
4184,Manufacturing,1-49,Africa,Annual,11/20/2023,Lapsed,957
4185,Healthcare,200-499,North America,Annual,12/03/2022,Active,4596
4186,Manufacturing,50-199,Asia,Monthly,11/26/2023,Active,11449
4187,Healthcare,50-199,North America,Annual,04/24/2022,Active,9323
4188,Education,50-199,Europe,Monthly,03/24/2023,Active,19431
4189,Technology,500-999,South America,Monthly,01/07/2023,Active,13522
4190,Technology,1000+,Asia,Annual,03/27/2022,Lapsed,644
4191,Finance,200-499,Africa,Annual,08/13/2022,Active,1590
4192,Technology,50-199,Africa,Monthly,07/03/2023,Active,7949
4193,Manufacturing,50-199,North America,Monthly,02/06/2023,Lapsed,2695
4194,Healthcare,1000+,North America,Annual,04/28/2023,Active,11196
4195,Healthcare,200-499,North America,Monthly,03/09/2023,Active,9416
4196,Education,1-49,Europe,Annual,12/18/2023,Lapsed,17551
4197,Finance,200-499,Europe,Monthly,10/28/2023,Lapsed,4431
4198,Healthcare,200-499,Asia,Monthly,07/07/2023,Lapsed,17767
4199,Technology,200-499,South America,Monthly,08/16/2023,Lapsed,9259
4200,Education,500-999,Asia,Annual,02/12/2023,Active,7208
4201,Finance,1000+,Africa,Monthly,10/08/2023,Active,7665
4202,Technology,200-499,Europe,Annual,11/25/2022,Lapsed,10446
4203,Technology,200-499,Asia,Annual,10/09/2023,Lapsed,5327
4204,Finance,200-499,Africa,Monthly,07/16/2022,Lapsed,14900
4205,Healthcare,1-49,Africa,Annual,11/10/2022,Lapsed,9964
4206,Healthcare,200-499,Europe,Annual,09/03/2022,Active,1886
4207,Manufacturing,50-199,South America,Annual,10/29/2023,Lapsed,12224
4208,Healthcare,1000+,South America,Monthly,04/17/2022,Lapsed,11852
4209,Technology,50-199,Africa,Annual,07/30/2023,Active,18921
4210,Healthcare,1-49,North America,Monthly,05/06/2023,Active,5607
4211,Healthcare,1000+,Asia,Annual,01/11/2023,Active,17384
4212,Healthcare,50-199,Asia,Monthly,06/06/2023,Lapsed,1374
4213,Technology,500-999,Europe,Monthly,04/06/2022,Active,16773
4214,Technology,50-199,Europe,Monthly,03/28/2022,Lapsed,5984
4215,Technology,1-49,North America,Annual,10/29/2023,Lapsed,8582
4216,Healthcare,1000+,Europe,Monthly,10/04/2022,Active,8023
4217,Education,1-49,Africa,Annual,08/26/2023,Lapsed,8628
4218,Finance,200-499,Africa,Monthly,01/23/2023,Lapsed,18921
4219,Healthcare,500-999,Asia,Monthly,11/10/2022,Lapsed,2499
4220,Manufacturing,1-49,North America,Annual,01/17/2022,Active,14274
4221,Technology,50-199,Asia,Annual,07/05/2023,Active,7831
4222,Manufacturing,500-999,South America,Annual,09/12/2023,Active,12938
4223,Education,1-49,South America,Annual,11/24/2022,Active,2651
4224,Healthcare,50-199,South America,Monthly,10/09/2023,Lapsed,7430
4225,Technology,200-499,North America,Annual,05/24/2022,Lapsed,4544
4226,Education,200-499,Africa,Monthly,01/01/2022,Active,1428
4227,Healthcare,500-999,North America,Monthly,03/05/2023,Lapsed,16687
4228,Technology,1-49,North America,Monthly,06/07/2023,Active,10377
4229,Education,50-199,Africa,Annual,10/13/2022,Active,15959
4230,Finance,500-999,Europe,Annual,02/13/2023,Lapsed,8015
4231,Healthcare,1000+,Europe,Monthly,07/22/2022,Active,14130
4232,Education,50-199,Europe,Annual,12/05/2023,Active,14624
4233,Manufacturing,50-199,Africa,Monthly,08/08/2022,Active,3420
4234,Education,50-199,Africa,Annual,09/03/2022,Lapsed,4418
4235,Healthcare,1-49,South America,Annual,12/24/2023,Lapsed,949
4236,Healthcare,1-49,South America,Monthly,02/27/2022,Lapsed,9769
4237,Manufacturing,500-999,South America,Monthly,05/22/2022,Lapsed,2329
4238,Healthcare,200-499,South America,Annual,10/19/2023,Active,3656
4239,Manufacturing,1-49,North America,Annual,11/10/2022,Active,19209
4240,Education,500-999,Asia,Annual,04/10/2022,Lapsed,921
4241,Finance,50-199,Asia,Annual,03/08/2022,Active,1462
4242,Technology,500-999,South America,Annual,09/11/2022,Active,11584
4243,Healthcare,1000+,Africa,Annual,01/25/2022,Active,14673
4244,Education,200-499,Europe,Monthly,07/05/2022,Active,8716
4245,Healthcare,500-999,Asia,Annual,06/27/2023,Lapsed,13692
4246,Healthcare,50-199,North America,Monthly,10/28/2022,Active,7371
4247,Technology,200-499,South America,Monthly,10/17/2023,Active,5435
4248,Finance,500-999,Europe,Annual,12/08/2023,Lapsed,16231
4249,Manufacturing,50-199,North America,Monthly,11/25/2022,Active,17487
4250,Finance,500-999,North America,Monthly,03/10/2023,Lapsed,6627
4251,Finance,1-49,Africa,Annual,01/16/2023,Active,3694
4252,Manufacturing,1000+,Europe,Monthly,04/21/2023,Lapsed,10872
4253,Education,500-999,Asia,Monthly,10/29/2023,Active,13204
4254,Education,1000+,North America,Monthly,08/15/2022,Active,5982
4255,Healthcare,1000+,Asia,Monthly,03/30/2022,Lapsed,1195
4256,Technology,50-199,Europe,Annual,04/03/2022,Lapsed,16518
4257,Manufacturing,200-499,Africa,Annual,01/06/2023,Lapsed,17384
4258,Technology,1-49,Africa,Monthly,03/23/2023,Lapsed,14373
4259,Finance,1-49,Europe,Monthly,04/12/2022,Active,9315
4260,Finance,50-199,Asia,Monthly,02/02/2023,Active,12545
4261,Finance,500-999,Africa,Monthly,05/12/2023,Lapsed,2568
4262,Finance,500-999,Africa,Monthly,11/21/2023,Lapsed,12308
4263,Manufacturing,200-499,South America,Monthly,07/18/2022,Active,1194
4264,Technology,200-499,Europe,Annual,01/20/2023,Lapsed,7685
4265,Healthcare,1-49,Africa,Monthly,07/13/2023,Lapsed,7695
4266,Technology,1-49,Africa,Monthly,01/21/2023,Active,19986
4267,Technology,1000+,Asia,Monthly,04/03/2022,Active,4902
4268,Manufacturing,1000+,Asia,Annual,10/11/2023,Active,15178
4269,Education,500-999,Europe,Monthly,06/21/2022,Active,1827
4270,Finance,50-199,Africa,Monthly,07/16/2023,Active,9164
4271,Healthcare,200-499,Europe,Monthly,04/16/2023,Lapsed,11170
4272,Technology,500-999,South America,Annual,12/16/2023,Active,7557
4273,Healthcare,1000+,North America,Monthly,05/24/2023,Lapsed,4135
4274,Technology,500-999,Europe,Annual,06/30/2023,Lapsed,3640
4275,Manufacturing,1-49,Africa,Monthly,04/02/2022,Lapsed,17324
4276,Finance,50-199,Europe,Monthly,06/10/2022,Lapsed,10625
4277,Technology,200-499,Europe,Monthly,07/20/2023,Lapsed,18501
4278,Manufacturing,1-49,Africa,Annual,06/13/2023,Lapsed,8229
4279,Manufacturing,200-499,North America,Monthly,06/01/2023,Lapsed,11813
4280,Technology,1-49,Asia,Annual,04/27/2023,Active,10010
4281,Education,200-499,Europe,Monthly,09/10/2022,Active,16052
4282,Healthcare,1-49,Asia,Monthly,10/24/2022,Lapsed,5170
4283,Healthcare,200-499,South America,Monthly,08/21/2022,Lapsed,2470
4284,Education,1000+,North America,Monthly,01/27/2022,Lapsed,12737
4285,Finance,50-199,Africa,Annual,01/10/2022,Lapsed,13547
4286,Finance,1-49,South America,Monthly,08/28/2022,Lapsed,10748
4287,Education,1000+,South America,Annual,01/22/2023,Active,19551
4288,Technology,200-499,South America,Monthly,10/27/2022,Active,16842
4289,Finance,200-499,South America,Annual,11/09/2022,Lapsed,11002
4290,Manufacturing,1-49,Africa,Annual,10/09/2023,Active,13153
4291,Technology,50-199,Asia,Monthly,12/15/2022,Lapsed,6388
4292,Manufacturing,1-49,Europe,Annual,12/12/2022,Lapsed,4010
4293,Education,50-199,Africa,Annual,03/26/2022,Lapsed,6850
4294,Healthcare,1000+,North America,Monthly,03/05/2022,Active,12927
4295,Manufacturing,1-49,South America,Annual,01/26/2023,Active,17079
4296,Education,200-499,North America,Annual,03/22/2023,Lapsed,9210
4297,Technology,1-49,Europe,Monthly,05/18/2023,Lapsed,10691
4298,Education,1-49,South America,Annual,01/18/2023,Lapsed,8698
4299,Technology,200-499,Asia,Monthly,07/23/2023,Active,3459
4300,Technology,500-999,Europe,Monthly,01/04/2023,Lapsed,9624
4301,Technology,500-999,South America,Monthly,05/09/2023,Active,16621
4302,Education,1000+,Europe,Annual,03/30/2022,Lapsed,16348
4303,Technology,1000+,Africa,Monthly,04/08/2022,Active,10915
4304,Finance,500-999,South America,Monthly,10/07/2022,Lapsed,1956
4305,Healthcare,200-499,Europe,Annual,06/20/2023,Lapsed,3300
4306,Education,1000+,Africa,Monthly,08/21/2022,Lapsed,16348
4307,Finance,500-999,Africa,Annual,08/07/2023,Lapsed,679
4308,Education,500-999,Asia,Annual,09/24/2023,Active,15540
4309,Finance,50-199,Africa,Monthly,02/09/2022,Active,13196
4310,Manufacturing,500-999,Europe,Annual,12/13/2023,Active,11616
4311,Finance,1-49,Europe,Annual,04/12/2022,Active,1777
4312,Education,200-499,North America,Monthly,03/16/2023,Active,16854
4313,Manufacturing,50-199,North America,Annual,08/20/2022,Lapsed,4936
4314,Finance,1000+,Asia,Annual,03/03/2023,Lapsed,18492
4315,Finance,50-199,Asia,Monthly,07/04/2022,Active,4166
4316,Finance,1-49,Africa,Monthly,05/14/2022,Lapsed,3799
4317,Education,200-499,Europe,Annual,02/08/2023,Active,12348
4318,Manufacturing,1-49,North America,Monthly,07/22/2022,Lapsed,8511
4319,Education,200-499,Africa,Monthly,02/20/2022,Lapsed,593
4320,Education,200-499,Europe,Annual,10/05/2023,Active,11923
4321,Education,1000+,Africa,Monthly,06/04/2023,Lapsed,2927
4322,Technology,500-999,Europe,Annual,06/13/2023,Active,10717
4323,Technology,50-199,Asia,Monthly,01/03/2023,Lapsed,8730
4324,Technology,500-999,Asia,Annual,03/26/2023,Lapsed,785
4325,Healthcare,50-199,South America,Annual,06/28/2022,Active,14317
4326,Education,200-499,South America,Monthly,01/28/2023,Lapsed,3952
4327,Finance,1000+,Europe,Annual,12/01/2022,Active,19411
4328,Education,500-999,North America,Monthly,10/12/2022,Lapsed,3688
4329,Healthcare,1000+,Europe,Annual,11/16/2023,Active,14486
4330,Healthcare,500-999,North America,Monthly,06/27/2022,Active,5720
4331,Education,1-49,North America,Annual,11/07/2022,Active,16074
4332,Manufacturing,1000+,Asia,Monthly,08/08/2022,Active,6811
4333,Manufacturing,50-199,South America,Monthly,02/02/2023,Active,18804
4334,Healthcare,1000+,North America,Annual,07/23/2023,Lapsed,12784
4335,Healthcare,1-49,Europe,Annual,05/27/2022,Lapsed,3668
4336,Education,500-999,South America,Monthly,09/23/2023,Active,9712
4337,Healthcare,1-49,Asia,Annual,05/02/2022,Lapsed,2942
4338,Technology,50-199,South America,Monthly,10/11/2023,Lapsed,19623
4339,Healthcare,500-999,Africa,Monthly,02/19/2022,Active,8706
4340,Education,1000+,North America,Monthly,08/09/2022,Lapsed,18276
4341,Education,500-999,South America,Annual,03/01/2022,Lapsed,9975
4342,Finance,1000+,South America,Annual,11/07/2022,Lapsed,10941
4343,Finance,50-199,South America,Annual,09/28/2023,Active,8730
4344,Manufacturing,1000+,South America,Annual,05/22/2022,Lapsed,11770
4345,Manufacturing,200-499,Asia,Annual,11/14/2023,Lapsed,4240
4346,Education,1-49,South America,Annual,12/03/2023,Lapsed,5775
4347,Education,50-199,South America,Annual,01/25/2022,Lapsed,13867
4348,Healthcare,1-49,North America,Monthly,11/04/2023,Active,17165
4349,Finance,1-49,Europe,Monthly,06/19/2023,Lapsed,2159
4350,Finance,50-199,Europe,Monthly,02/28/2023,Lapsed,16511
4351,Healthcare,50-199,South America,Monthly,11/07/2023,Active,11011
4352,Education,1-49,Africa,Monthly,04/11/2023,Lapsed,8357
4353,Healthcare,200-499,Asia,Annual,07/10/2023,Active,9230
4354,Healthcare,500-999,South America,Monthly,07/03/2022,Active,15410
4355,Healthcare,200-499,Asia,Monthly,04/21/2022,Active,4134
4356,Finance,50-199,North America,Annual,09/18/2023,Lapsed,7523
4357,Education,50-199,Europe,Monthly,10/25/2023,Active,9223
4358,Manufacturing,50-199,Africa,Annual,04/29/2023,Active,8224
4359,Manufacturing,1000+,Africa,Annual,08/16/2022,Active,10573
4360,Technology,500-999,Asia,Monthly,05/27/2023,Lapsed,17323
4361,Manufacturing,1000+,North America,Annual,02/26/2022,Lapsed,4592
4362,Technology,50-199,Europe,Annual,12/14/2023,Lapsed,2703
4363,Manufacturing,500-999,South America,Monthly,07/15/2022,Active,13433
4364,Education,50-199,Europe,Monthly,02/03/2023,Active,6563
4365,Manufacturing,1000+,Europe,Monthly,06/07/2022,Active,3489
4366,Finance,1000+,Europe,Monthly,11/12/2023,Lapsed,2776
4367,Manufacturing,200-499,North America,Monthly,07/25/2022,Active,13112
4368,Finance,200-499,Europe,Annual,02/16/2023,Active,17343
4369,Education,500-999,South America,Monthly,04/03/2023,Active,9077
4370,Education,200-499,North America,Monthly,04/11/2023,Active,17209
4371,Manufacturing,50-199,North America,Annual,11/05/2023,Active,7899
4372,Technology,50-199,Africa,Monthly,06/12/2023,Active,1734
4373,Finance,1-49,Europe,Monthly,10/18/2022,Active,14401
4374,Finance,1000+,Europe,Monthly,10/29/2022,Lapsed,17196
